TransactionID,date,time,CustomerID,AccountType,TransactionType,amount,merchant,country,Counterparty,Channel,timestamp,transaction_id,risk_score,risk_level,risk_flags,risk_details,flagged_for_review,austrac_reporting_required
T00019,2025-04-13,16:07:47,C8326,Investment,Cash Deposit,24581.61,Uber,Australia,Person_8773,Mobile App,2025-04-13 16:07:47,TX_000748,0.0,LOW,[],[],False,False
T00857,2025-07-27,16:33:16,C5189,Savings,ATM Withdrawal,1077.53,Apple Store,UAE,Entity_7335,Online,2025-07-27 16:33:16,TX_000749,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00050,2025-06-09,13:13:42,C5707,Checking,Crypto Purchase,17686.09,IAG Insurance,United States,Company_8848,Branch,2025-06-09 13:13:42,TX_000750,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00318,2025-04-23,08:14:19,C3789,Savings,Online Payment,17408.93,Woolworths,Singapore,Entity_3057,ATM,2025-04-23 08:14:19,TX_000751,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00033,2025-09-06,12:07:27,C9982,Checking,Wire Transfer,14214.12,Google Play,UAE,Company_4071,Branch,2025-09-06 12:07:27,TX_000752,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00059,2025-05-24,02:06:39,C9354,Business,Online Payment,6904.31,Google Play,Singapore,Entity_7640,Online,2025-05-24 02:06:39,TX_000753,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00118,2025-08-26,21:06:07,C4290,Savings,Crypto Purchase,9969.42,Google Play,United States,Person_2334,ATM,2025-08-26 21:06:07,TX_000754,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United States', 'Amount $9,969.42 is 0.3% below AUSTRAC threshold ($10,000)']",True,False
T00069,2025-07-11,14:21:19,C2226,Checking,ATM Withdrawal,14103.73,IKEA,China,Person_5358,Branch,2025-07-11 14:21:19,TX_000755,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00569,2025-07-13,16:10:28,C7838,Savings,Crypto Purchase,11359.56,eBay,Hong Kong,Person_4005,Third Party,2025-07-13 16:10:28,TX_000756,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00517,2025-02-25,15:28:12,C6741,Savings,ATM Withdrawal,6332.39,Commonwealth Bank,Hong Kong,Person_2778,Third Party,2025-02-25 15:28:12,TX_000757,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00097,2025-02-18,12:18:23,C5253,Business,Cash Deposit,24943.63,IAG Insurance,UAE,Company_9566,ATM,2025-02-18 12:18:23,TX_000758,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00401,2025-03-14,00:14:49,C6285,Business,ATM Withdrawal,22360.72,Qantas,UAE,Company_5000,Online,2025-03-14 00:14:49,TX_000759,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00140,2025-02-24,02:31:29,C7513,Savings,Wire Transfer,13740.91,Qantas,Singapore,Entity_5770,Third Party,2025-02-24 02:31:29,TX_000760,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00798,2025-07-05,13:03:05,C1331,Business,ATM Withdrawal,17098.22,IAG Insurance,Hong Kong,Entity_5184,ATM,2025-07-05 13:03:05,TX_000761,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00331,2025-06-04,13:57:41,C3594,Checking,Cash Deposit,856.28,ZipPay,Australia,Person_7626,Branch,2025-06-04 13:57:41,TX_000762,0.0,LOW,[],[],False,False
T00565,2025-08-26,20:44:16,C8650,Checking,Crypto Purchase,4807.66,Coles Express,Australia,Company_2982,Branch,2025-08-26 20:44:16,TX_000763,0.0,LOW,[],[],False,False
T00126,2025-03-26,13:51:48,C4059,Savings,Cash Deposit,6557.69,Google Play,United States,Entity_1625,Branch,2025-03-26 13:51:48,TX_000764,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00012,2025-01-04,13:32:26,C5369,Investment,ATM Withdrawal,15310.75,Target,Australia,Entity_3355,Mobile App,2025-01-04 13:32:26,TX_000765,0.0,LOW,[],[],False,False
T00113,2025-04-12,16:25:10,C4825,Checking,Cash Deposit,14792.78,Coles,United States,Entity_8998,Online,2025-04-12 16:25:10,TX_000766,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00124,2025-09-10,03:59:24,C1822,Checking,Cash Deposit,4415.13,Bunnings,Singapore,Entity_5855,Branch,2025-09-10 03:59:24,TX_000767,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00464,2025-03-14,18:07:19,C7055,Investment,Cash Deposit,9262.3,Amazon,United States,Person_9371,Mobile App,2025-03-14 18:07:19,TX_000768,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United States', 'Amount $9,262.30 is 7.4% below AUSTRAC threshold ($10,000)']",True,False
T00500,2025-10-14,10:50:00,C8226,Checking,ATM Withdrawal,12410.82,Qantas,Hong Kong,Person_4905,Online,2025-10-14 10:50:00,TX_000769,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00210,2025-08-01,04:11:57,C5081,Investment,Crypto Purchase,9887.53,Amaz0n Marketplace,Hong Kong,Person_4568,Mobile App,2025-08-01 04:11:57,TX_000770,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,887.53 is 1.1% below AUSTRAC threshold ($10,000)']",True,True
T00179,2025-08-16,08:41:01,C1479,Business,ATM Withdrawal,7447.93,Telstra,China,Entity_5420,Online,2025-08-16 08:41:01,TX_000771,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00595,2025-02-14,19:37:47,C8290,Checking,ATM Withdrawal,21210.8,Myer,United Kingdom,Entity_2210,Third Party,2025-02-14 19:37:47,TX_000772,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00626,2025-04-16,06:05:50,C9299,Investment,Crypto Purchase,21853.56,Aldi Australia,United Kingdom,Company_7346,Online,2025-04-16 06:05:50,TX_000773,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00451,2025-01-09,05:30:02,C2036,Business,ATM Withdrawal,4313.65,Myer,United States,Company_4943,Third Party,2025-01-09 05:30:02,TX_000774,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00375,2025-05-25,03:31:57,C2364,Investment,Wire Transfer,10965.0,Afterpay,United States,Person_8768,Online,2025-05-25 03:31:57,TX_000775,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00903,2025-10-03,17:31:11,C7961,Savings,Online Payment,19411.21,Coles Express,China,Company_9361,Third Party,2025-10-03 17:31:11,TX_000776,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00519,2025-10-10,00:26:44,C7310,Investment,Crypto Purchase,22715.84,Microsoft Store,Singapore,Person_2677,Online,2025-10-10 00:26:44,TX_000777,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00843,2025-06-16,08:47:12,C1567,Checking,ATM Withdrawal,18741.58,Harvey Norman,Hong Kong,Entity_1023,Mobile App,2025-06-16 08:47:12,TX_000778,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00892,2025-07-06,22:53:08,C7676,Savings,Wire Transfer,1050.72,NAB,UAE,Entity_8436,ATM,2025-07-06 22:53:08,TX_000779,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00376,2025-10-07,06:28:25,C2581,Savings,Crypto Purchase,8738.97,Aldi Australia,United States,Company_2996,Branch,2025-10-07 06:28:25,TX_000780,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United States', 'Amount $8,738.97 is 12.6% below AUSTRAC threshold ($10,000)']",True,False
T00514,2025-05-18,23:40:59,C8285,Investment,ATM Withdrawal,19308.46,Apple Store,United Kingdom,Entity_6001,Mobile App,2025-05-18 23:40:59,TX_000781,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United Kingdom']",False,False
T00151,2025-01-18,17:22:12,C5397,Checking,ATM Withdrawal,24473.38,IKEA,China,Entity_7264,Third Party,2025-01-18 17:22:12,TX_000782,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00428,2025-04-14,09:26:01,C6312,Checking,Cash Deposit,8909.85,Microsoft Store,United Kingdom,Person_6268,Online,2025-04-14 09:26:01,TX_000783,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United Kingdom', 'Amount $8,909.85 is 10.9% below AUSTRAC threshold ($10,000)']",True,False
T00920,2025-04-12,01:42:15,C7604,Business,Wire Transfer,1883.74,Telstra,Australia,Entity_3987,Mobile App,2025-04-12 01:42:15,TX_000784,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 01:00 (High-risk hours: 12am-5am)'],False,False
T00095,2025-09-17,00:41:23,C4796,Savings,Cash Deposit,17422.79,Amazon,Hong Kong,Company_7586,Branch,2025-09-17 00:41:23,TX_000785,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00660,2025-01-17,17:40:08,C8287,Business,Crypto Purchase,11177.84,eBay,Singapore,Person_3904,Online,2025-01-17 17:40:08,TX_000786,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00089,2025-06-22,11:54:20,C7239,Investment,ATM Withdrawal,6771.84,JB Hi-Fi,Hong Kong,Entity_4762,ATM,2025-06-22 11:54:20,TX_000787,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00458,2025-04-02,16:25:30,C3926,Investment,Cash Deposit,18419.37,Telstra,Hong Kong,Company_8146,ATM,2025-04-02 16:25:30,TX_000788,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00555,2025-09-21,04:40:28,C4123,Business,Crypto Purchase,5541.43,Telstra,Hong Kong,Person_1151,Third Party,2025-09-21 04:40:28,TX_000789,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00592,2025-04-07,02:29:42,C2586,Business,Online Payment,7364.04,Caltex,China,Person_3078,Branch,2025-04-07 02:29:42,TX_000790,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00716,2025-01-02,07:50:19,C9557,Checking,Crypto Purchase,21984.0,Optus,UAE,Person_9273,ATM,2025-01-02 07:50:19,TX_000791,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00659,2025-04-26,03:23:41,C1172,Investment,Wire Transfer,19760.84,Myer,China,Company_7713,Branch,2025-04-26 03:23:41,TX_000792,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00483,2025-03-06,12:07:12,C6158,Savings,Online Payment,4700.8,Google Play,China,Company_6293,Mobile App,2025-03-06 12:07:12,TX_000793,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00240,2025-06-10,20:34:46,C8155,Savings,Wire Transfer,13663.14,Afterpay,Hong Kong,Person_6546,Online,2025-06-10 20:34:46,TX_000794,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00525,2025-05-09,10:31:21,C2350,Savings,Online Payment,501.85,Seek,Hong Kong,Entity_6366,Third Party,2025-05-09 10:31:21,TX_000795,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00390,2025-07-20,21:07:11,C4408,Savings,ATM Withdrawal,3513.74,Coles,China,Entity_4254,Third Party,2025-07-20 21:07:11,TX_000796,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00336,2025-04-06,16:25:06,C1658,Investment,Crypto Purchase,23747.51,BP Australia,UAE,Company_6762,Third Party,2025-04-06 16:25:06,TX_000797,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00963,2025-07-13,06:52:07,C5970,Savings,Online Payment,19897.98,Caltex,Singapore,Entity_6180,ATM,2025-07-13 06:52:07,TX_000798,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00453,2025-07-23,13:10:41,C1901,Business,Crypto Purchase,13941.23,Domain,Australia,Person_3757,ATM,2025-07-23 13:10:41,TX_000799,0.0,LOW,[],[],False,False
T00193,2025-03-01,07:14:49,C7552,Savings,Wire Transfer,1018.93,Myer,UAE,Entity_1744,ATM,2025-03-01 07:14:49,TX_000800,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00339,2025-03-26,06:29:18,C2766,Savings,Wire Transfer,21658.29,Woolworths,Singapore,Entity_4162,Third Party,2025-03-26 06:29:18,TX_000801,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00168,2025-04-29,21:37:49,C8582,Business,Cash Deposit,6748.45,Target,Hong Kong,Entity_3953,Online,2025-04-29 21:37:49,TX_000802,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00315,2025-08-26,14:07:07,C9046,Savings,Crypto Purchase,6362.1,Afterpay,United Kingdom,Person_1118,ATM,2025-08-26 14:07:07,TX_000803,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00728,2025-10-08,22:56:04,C6568,Business,ATM Withdrawal,24229.11,Coles,UAE,Entity_2249,Third Party,2025-10-08 22:56:04,TX_000804,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00759,2025-01-22,06:15:52,C9445,Business,Crypto Purchase,6169.87,JB Hi-Fi,United Kingdom,Company_4974,Third Party,2025-01-22 06:15:52,TX_000805,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00701,2025-07-17,15:41:22,C2029,Checking,Crypto Purchase,6828.59,Uber,United Kingdom,Entity_4473,Third Party,2025-07-17 15:41:22,TX_000806,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00674,2025-06-16,03:24:22,C5155,Checking,Cash Deposit,17450.64,Coles,China,Company_3122,Online,2025-06-16 03:24:22,TX_000807,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00270,2025-01-07,00:51:25,C3079,Investment,Crypto Purchase,22639.28,Westpac,Hong Kong,Entity_2317,Online,2025-01-07 00:51:25,TX_000808,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00801,2025-06-08,17:07:05,C8519,Savings,Online Payment,2599.73,eBay,China,Person_5825,ATM,2025-06-08 17:07:05,TX_000809,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00078,2025-02-26,20:28:31,C4017,Checking,Online Payment,20101.62,Google Play,Australia,Person_7211,Third Party,2025-02-26 20:28:31,TX_000810,0.0,LOW,[],[],False,False
T00488,2025-05-24,06:39:26,C6679,Investment,Cash Deposit,11006.42,JB Hi-Fi,Hong Kong,Company_9867,Mobile App,2025-05-24 06:39:26,TX_000811,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00419,2025-01-15,07:35:06,C3253,Savings,Crypto Purchase,2723.94,Officeworks,Hong Kong,Company_1196,Branch,2025-01-15 07:35:06,TX_000812,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00043,2025-03-09,04:42:01,C7366,Investment,Online Payment,24133.12,IKEA,China,Person_4016,Branch,2025-03-09 04:42:01,TX_000813,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00369,2025-04-01,14:14:34,C4895,Investment,Crypto Purchase,18890.67,IAG Insurance,United Kingdom,Entity_8301,Online,2025-04-01 14:14:34,TX_000814,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00452,2025-08-08,19:05:27,C5819,Checking,Crypto Purchase,20530.49,Commonwealth Bank,Hong Kong,Person_7289,ATM,2025-08-08 19:05:27,TX_000815,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00128,2025-04-19,02:15:52,C1335,Investment,Crypto Purchase,13979.42,Commonwealth Bank,Singapore,Entity_1655,Third Party,2025-04-19 02:15:52,TX_000816,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00544,2025-05-29,23:28:28,C3490,Business,Wire Transfer,2900.97,ZipPay,Hong Kong,Person_9743,Branch,2025-05-29 23:28:28,TX_000817,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00100,2025-06-22,07:34:41,C4364,Investment,Wire Transfer,7002.23,Westpac,UAE,Company_3182,Third Party,2025-06-22 07:34:41,TX_000818,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00853,2025-02-09,04:27:45,C3001,Investment,Wire Transfer,8977.14,NAB,United Kingdom,Company_9417,Mobile App,2025-02-09 04:27:45,TX_000819,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom', 'Amount $8,977.14 is 10.2% below AUSTRAC threshold ($10,000)']",True,True
T00474,2025-05-27,07:38:22,C4447,Checking,Cash Deposit,24127.42,Target,United States,Person_2978,Mobile App,2025-05-27 07:38:22,TX_000820,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00065,2025-07-31,22:35:59,C4371,Business,ATM Withdrawal,168621.69,CryptoXchange LTD,UAE,Company_2529,Third Party,2025-07-31 22:35:59,TX_000821,50.0,HIGH,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION', 'LARGE_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE', 'Large transaction: $168,621.69']",True,False
T00192,2025-03-09,01:19:16,C2490,Checking,Cash Deposit,810.98,Aldi Australia,United States,Company_7048,ATM,2025-03-09 01:19:16,TX_000822,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00183,2025-03-23,09:47:45,C4926,Business,Wire Transfer,15715.97,Target,United States,Entity_9152,Branch,2025-03-23 09:47:45,TX_000823,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00984,2025-02-15,18:42:08,C3433,Checking,Crypto Purchase,9541.47,ZipPay,Australia,Person_3099,Online,2025-02-15 18:42:08,TX_000824,30.0,MEDIUM,['POTENTIAL_STRUCTURING'],"['Amount $9,541.47 is 4.6% below AUSTRAC threshold ($10,000)']",False,False
T00175,2025-01-05,08:24:38,C8557,Investment,ATM Withdrawal,7417.5,Coles,Singapore,Entity_3064,Branch,2025-01-05 08:24:38,TX_000825,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00076,2025-06-23,05:50:33,C8755,Checking,Crypto Purchase,20212.6,Bunnings,China,Company_1641,Mobile App,2025-06-23 05:50:33,TX_000826,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00561,2025-03-10,06:43:31,C7634,Checking,ATM Withdrawal,14904.86,Apple Store,Singapore,Person_5119,Third Party,2025-03-10 06:43:31,TX_000827,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00575,2025-09-11,21:53:03,C2269,Checking,ATM Withdrawal,9364.07,Kmart,Australia,Entity_2550,ATM,2025-09-11 21:53:03,TX_000828,30.0,MEDIUM,['POTENTIAL_STRUCTURING'],"['Amount $9,364.07 is 6.4% below AUSTRAC threshold ($10,000)']",False,False
T00337,2025-05-19,11:08:56,C7591,Checking,Online Payment,15354.71,Qantas,Hong Kong,Entity_2765,Online,2025-05-19 11:08:56,TX_000829,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00975,2025-04-22,03:28:31,C6908,Checking,Online Payment,8209.48,Qantas,United States,Person_2306,Branch,2025-04-22 03:28:31,TX_000830,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United States', 'Amount $8,209.48 is 17.9% below AUSTRAC threshold ($10,000)']",True,True
T00245,2025-03-08,12:34:14,C1098,Investment,Online Payment,9462.61,ALDI,UAE,Company_9282,Mobile App,2025-03-08 12:34:14,TX_000831,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $9,462.61 is 5.4% below AUSTRAC threshold ($10,000)']",True,False
T00308,2025-05-04,05:49:31,C3255,Checking,Crypto Purchase,7178.52,Apple Store,Australia,Company_4922,Online,2025-05-04 05:49:31,TX_000832,0.0,LOW,[],[],False,False
T00340,2025-02-12,04:36:04,C7015,Savings,Online Payment,4162.61,IAG Insurance,Singapore,Company_9819,Online,2025-02-12 04:36:04,TX_000833,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00262,2025-09-06,03:07:28,C9717,Investment,Online Payment,21467.4,Myer,China,Entity_5891,Third Party,2025-09-06 03:07:28,TX_000834,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00582,2025-02-13,22:20:11,C4960,Business,Crypto Purchase,4943.02,Amazon,UAE,Company_7318,Online,2025-02-13 22:20:11,TX_000835,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00141,2025-08-25,15:48:41,C7326,Checking,Cash Deposit,11238.18,ALDI,United Kingdom,Person_5884,Mobile App,2025-08-25 15:48:41,TX_000836,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00073,2025-04-28,03:23:05,C5065,Savings,Online Payment,23574.2,JB Hi-Fi,Australia,Entity_4498,Branch,2025-04-28 03:23:05,TX_000837,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 03:00 (High-risk hours: 12am-5am)'],False,False
T00477,2025-01-03,22:24:01,C4551,Savings,Cash Deposit,9511.75,Qantas,China,Entity_1968,Online,2025-01-03 22:24:01,TX_000838,55.0,HIGH,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 22:00 (Late evening hours)', 'International transaction: China', 'Amount $9,511.75 is 4.9% below AUSTRAC threshold ($10,000)']",True,False
T00940,2025-08-25,12:55:33,C1242,Investment,ATM Withdrawal,12705.51,Coles Express,UAE,Person_1670,Branch,2025-08-25 12:55:33,TX_000839,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00763,2025-01-17,08:14:16,C7682,Investment,Online Payment,249933.44,FastFunds Remit,Russia,Entity_8695,Branch,2025-01-17 08:14:16,TX_000840,60.0,VERY_HIGH,"['HIGH_RISK_COUNTRY', 'LARGE_TRANSACTION']","['Transaction from/to Russia (Sanctioned)', 'Large transaction: $249,933.44']",True,True
T00418,2025-06-28,06:01:51,C1135,Business,Online Payment,18752.92,IKEA,China,Company_1561,Third Party,2025-06-28 06:01:51,TX_000841,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00593,2025-02-26,19:07:06,C5874,Checking,Cash Deposit,2218.78,Aldi Australia,Australia,Company_3507,ATM,2025-02-26 19:07:06,TX_000842,0.0,LOW,[],[],False,False
T00313,2025-05-22,11:59:42,C3839,Business,ATM Withdrawal,1132.85,Domain,United States,Person_7767,Third Party,2025-05-22 11:59:42,TX_000843,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00638,2025-07-27,01:11:58,C8905,Savings,Crypto Purchase,17990.2,Kmart,China,Company_8675,Branch,2025-07-27 01:11:58,TX_000844,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00938,2025-07-05,11:36:08,C8106,Savings,Crypto Purchase,11332.37,Uber,Hong Kong,Person_5643,Online,2025-07-05 11:36:08,TX_000845,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
